players,strategies,0.99 error,0.999 error,0.9999 error,0.99999 error
93,10,NaN,NaN,NaN,NaN
78,16,NaN,NaN,NaN,NaN
512,4,NaN,NaN,NaN,NaN
409,9,NaN,NaN,NaN,NaN
253,9,NaN,NaN,NaN,NaN
495,8,NaN,NaN,NaN,NaN
431,12,NaN,NaN,NaN,NaN
155,12,NaN,NaN,NaN,NaN
363,17,NaN,NaN,NaN,NaN
414,11,NaN,NaN,NaN,NaN
493,20,NaN,NaN,NaN,NaN
365,19,NaN,NaN,NaN,NaN
153,6,NaN,NaN,NaN,NaN
443,3,1.0388751383471076e-13,1.2454300106526987e-13,1.4772595785146264e-13,1.602746422686346e-13
443,5,NaN,NaN,NaN,NaN
364,14,NaN,NaN,NaN,NaN
409,8,NaN,NaN,NaN,NaN
381,20,NaN,NaN,NaN,NaN
399,15,NaN,NaN,NaN,NaN
317,12,NaN,NaN,NaN,NaN
253,17,NaN,NaN,NaN,NaN
395,18,NaN,NaN,NaN,NaN
303,19,NaN,NaN,NaN,NaN
367,15,NaN,NaN,NaN,NaN
464,9,NaN,NaN,NaN,NaN
400,13,NaN,NaN,NaN,NaN
218,16,NaN,NaN,NaN,NaN
270,20,NaN,NaN,NaN,NaN
348,18,NaN,NaN,NaN,NaN
79,9,NaN,NaN,NaN,NaN
221,5,NaN,NaN,NaN,NaN
444,7,NaN,NaN,NaN,NaN
346,6,NaN,NaN,NaN,NaN
411,3,3.301310168010868e-13,3.4252362727792764e-13,3.525189786789205e-13,3.6348948631415663e-13
61,19,NaN,NaN,NaN,NaN
272,3,8.756564570985474e-14,1.0993827801095185e-13,1.4003374124581917e-13,1.561482896570261e-13
319,2,1.0827691949488443e-13,1.3748946082488257e-13,1.455864152152625e-13,1.455864152152625e-13
253,3,7.917136023662596e-14,9.296400862430587e-14,1.0795474723210205e-13,1.1248411269839524e-13
463,3,1.3178917197681217e-13,2.0029986711643884e-13,2.30810043856157e-13,2.3723061272571044e-13
256,2,7.442105650706322e-14,8.58065886579446e-14,9.321904448534133e-14,9.636192575615755e-14
431,3,1.9922821353792237e-13,2.2068786823810624e-13,2.468735480353942e-13,2.5331494520478056e-13
475,3,5.5945705395384773e-14,9.884455010905295e-14,1.6025497440546814e-13,1.9872157484154933e-13
382,3,4.592360288200859e-14,6.388702884332308e-14,7.334167784573716e-14,7.443204707818551e-14
417,4,9.309880221678604e-14,1.1164653263908576e-13,1.2476950210049443e-13,1.2593436259728328e-13
348,3,5.017832765735037e-14,6.600395946182411e-14,7.509153612914129e-14,7.788262724826483e-14
160,2,1.6273631499350905e-14,2.140104028541625e-14,2.385528802456949e-14,2.385528802456949e-14
315,7,NaN,NaN,NaN,NaN
235,18,NaN,NaN,NaN,NaN
511,18,NaN,NaN,NaN,NaN
445,13,NaN,NaN,NaN,NaN
348,12,NaN,NaN,NaN,NaN
464,6,NaN,NaN,NaN,NaN
159,18,NaN,NaN,NaN,NaN
174,20,NaN,NaN,NaN,NaN
253,12,NaN,NaN,NaN,NaN
95,20,NaN,NaN,NaN,NaN
156,9,NaN,NaN,NaN,NaN
191,13,NaN,NaN,NaN,NaN
320,10,NaN,NaN,NaN,NaN
111,10,NaN,NaN,NaN,NaN
186,11,NaN,NaN,NaN,NaN
138,18,NaN,NaN,NaN,NaN
48,18,NaN,NaN,NaN,NaN
45,17,NaN,NaN,NaN,NaN
175,10,NaN,NaN,NaN,NaN
509,8,NaN,NaN,NaN,NaN
366,18,NaN,NaN,NaN,NaN
64,9,NaN,NaN,NaN,NaN
331,18,NaN,NaN,NaN,NaN
430,16,NaN,NaN,NaN,NaN
217,14,NaN,NaN,NaN,NaN
249,14,NaN,NaN,NaN,NaN
316,5,NaN,NaN,NaN,NaN
316,9,NaN,NaN,NaN,NaN
254,9,NaN,NaN,NaN,NaN
382,5,NaN,NaN,NaN,NaN
477,17,NaN,NaN,NaN,NaN
238,11,NaN,NaN,NaN,NaN
381,10,NaN,NaN,NaN,NaN
108,18,NaN,NaN,NaN,NaN
251,19,NaN,NaN,NaN,NaN
446,18,NaN,NaN,NaN,NaN
506,17,NaN,NaN,NaN,NaN
377,15,NaN,NaN,NaN,NaN
351,16,NaN,NaN,NaN,NaN
446,17,NaN,NaN,NaN,NaN
447,8,NaN,NaN,NaN,NaN
411,15,NaN,NaN,NaN,NaN
124,13,NaN,NaN,NaN,NaN
141,19,NaN,NaN,NaN,NaN
379,18,NaN,NaN,NaN,NaN
380,19,NaN,NaN,NaN,NaN
92,11,NaN,NaN,NaN,NaN
205,17,NaN,NaN,NaN,NaN
304,19,NaN,NaN,NaN,NaN
111,14,NaN,NaN,NaN,NaN
413,17,NaN,NaN,NaN,NaN
47,19,NaN,NaN,NaN,NaN
314,11,NaN,NaN,NaN,NaN
223,10,NaN,NaN,NaN,NaN
384,11,NaN,NaN,NaN,NaN
300,18,NaN,NaN,NaN,NaN
443,9,NaN,NaN,NaN,NaN
157,20,NaN,NaN,NaN,NaN
95,14,NaN,NaN,NaN,NaN
77,14,NaN,NaN,NaN,NaN
271,12,NaN,NaN,NaN,NaN
509,20,NaN,NaN,NaN,NaN
336,15,NaN,NaN,NaN,NaN
382,10,NaN,NaN,NaN,NaN
270,14,NaN,NaN,NaN,NaN
93,8,NaN,NaN,NaN,NaN
47,10,NaN,NaN,NaN,NaN
283,8,NaN,NaN,NaN,NaN
58,10,NaN,NaN,NaN,NaN
251,8,NaN,NaN,NaN,NaN
188,15,NaN,NaN,NaN,NaN
253,6,NaN,NaN,NaN,NaN
186,8,NaN,NaN,NaN,NaN
80,12,NaN,NaN,NaN,NaN
380,13,NaN,NaN,NaN,NaN
62,18,NaN,NaN,NaN,NaN
208,13,NaN,NaN,NaN,NaN
396,17,NaN,NaN,NaN,NaN
188,5,NaN,NaN,NaN,NaN
478,16,NaN,NaN,NaN,NaN
320,19,NaN,NaN,NaN,NaN
349,8,NaN,NaN,NaN,NaN
316,8,NaN,NaN,NaN,NaN
271,20,NaN,NaN,NaN,NaN
29,13,NaN,NaN,NaN,NaN
383,12,NaN,NaN,NaN,NaN
204,8,NaN,NaN,NaN,NaN
464,20,NaN,NaN,NaN,NaN
432,2,8.523626091417583e-14,1.0019851964245637e-13,1.1539034371223583e-13,1.1796957784319393e-13
143,12,NaN,NaN,NaN,NaN
507,14,NaN,NaN,NaN,NaN
334,19,NaN,NaN,NaN,NaN
447,10,NaN,NaN,NaN,NaN
410,9,NaN,NaN,NaN,NaN
300,17,NaN,NaN,NaN,NaN
218,7,NaN,NaN,NaN,NaN
400,15,NaN,NaN,NaN,NaN
495,7,NaN,NaN,NaN,NaN
60,13,NaN,NaN,NaN,NaN
219,8,NaN,NaN,NaN,NaN
157,14,NaN,NaN,NaN,NaN
28,15,NaN,NaN,NaN,NaN
110,19,NaN,NaN,NaN,NaN
477,5,NaN,NaN,NaN,NaN
509,16,NaN,NaN,NaN,NaN
398,19,NaN,NaN,NaN,NaN
236,18,NaN,NaN,NaN,NaN
64,14,NaN,NaN,NaN,NaN
416,12,NaN,NaN,NaN,NaN
109,17,NaN,NaN,NaN,NaN
444,14,NaN,NaN,NaN,NaN
410,8,NaN,NaN,NaN,NaN
511,11,NaN,NaN,NaN,NaN
58,16,NaN,NaN,NaN,NaN
217,18,NaN,NaN,NaN,NaN
347,5,NaN,NaN,NaN,NaN
47,20,NaN,NaN,NaN,NaN
218,9,NaN,NaN,NaN,NaN
271,13,NaN,NaN,NaN,NaN
316,17,NaN,NaN,NaN,NaN
334,13,NaN,NaN,NaN,NaN
189,5,NaN,NaN,NaN,NaN
222,5,NaN,NaN,NaN,NaN
288,18,NaN,NaN,NaN,NaN
236,19,NaN,NaN,NaN,NaN
239,11,NaN,NaN,NaN,NaN
511,7,NaN,NaN,NaN,NaN
90,4,9.89618328216586e-15,1.4650901226930605e-14,1.7881379447775552e-14,1.9655867484577707e-14
494,14,NaN,NaN,NaN,NaN
364,17,NaN,NaN,NaN,NaN
187,20,NaN,NaN,NaN,NaN
139,20,NaN,NaN,NaN,NaN
411,7,NaN,NaN,NaN,NaN
92,6,NaN,NaN,NaN,NaN
383,10,NaN,NaN,NaN,NaN
125,7,NaN,NaN,NaN,NaN
476,18,NaN,NaN,NaN,NaN
235,17,NaN,NaN,NaN,NaN
64,3,3.436571443225106e-14,3.7406500962071025e-14,4.314204100454483e-14,4.3797514003232663e-14
185,10,NaN,NaN,NaN,NaN
300,5,NaN,NaN,NaN,NaN
283,15,NaN,NaN,NaN,NaN
95,3,1.7402289980064492e-14,2.2756453002289278e-14,2.5600062945879996e-14,2.6628874626628423e-14
159,10,NaN,NaN,NaN,NaN
16,9,1.1211272350325922e-15,1.516215526760327e-15,1.7694509635932808e-15,2.0135131654682162e-15
492,11,NaN,NaN,NaN,NaN
185,19,NaN,NaN,NaN,NaN
224,2,1.1309788966962063e-13,1.2322174168608284e-13,1.2851868568755324e-13,1.2886217352382606e-13
445,7,NaN,NaN,NaN,NaN
510,15,NaN,NaN,NaN,NaN
507,12,NaN,NaN,NaN,NaN
458,19,NaN,NaN,NaN,NaN
504,3,1.2146322938980946e-13,1.7472394261830688e-13,2.2657192711183665e-13,2.3498808862723235e-13
46,17,NaN,NaN,NaN,NaN
156,17,NaN,NaN,NaN,NaN
112,8,NaN,NaN,NaN,NaN
346,11,NaN,NaN,NaN,NaN
124,16,NaN,NaN,NaN,NaN
350,13,NaN,NaN,NaN,NaN
284,13,NaN,NaN,NaN,NaN
174,16,NaN,NaN,NaN,NaN
464,10,NaN,NaN,NaN,NaN
250,14,NaN,NaN,NaN,NaN
334,10,NaN,NaN,NaN,NaN
124,12,NaN,NaN,NaN,NaN
384,2,3.931723399789545e-14,5.366419125060938e-14,6.097456832403424e-14,6.111146677110211e-14
509,9,NaN,NaN,NaN,NaN
126,19,NaN,NaN,NaN,NaN
94,8,NaN,NaN,NaN,NaN
218,14,NaN,NaN,NaN,NaN
157,19,NaN,NaN,NaN,NaN
378,15,NaN,NaN,NaN,NaN
507,13,NaN,NaN,NaN,NaN
174,9,NaN,NaN,NaN,NaN
62,7,NaN,NaN,NaN,NaN
158,20,NaN,NaN,NaN,NaN
187,9,NaN,NaN,NaN,NaN
77,19,NaN,NaN,NaN,NaN
192,7,NaN,NaN,NaN,NaN
349,18,NaN,NaN,NaN,NaN
398,11,NaN,NaN,NaN,NaN
365,14,NaN,NaN,NaN,NaN
475,13,NaN,NaN,NaN,NaN
349,12,NaN,NaN,NaN,NaN
124,8,NaN,NaN,NaN,NaN
318,16,NaN,NaN,NaN,NaN
61,11,NaN,NaN,NaN,NaN
109,15,NaN,NaN,NaN,NaN
493,17,NaN,NaN,NaN,NaN
224,19,NaN,NaN,NaN,NaN
107,20,NaN,NaN,NaN,NaN
494,9,NaN,NaN,NaN,NaN
92,18,NaN,NaN,NaN,NaN
400,16,NaN,NaN,NaN,NaN
510,19,NaN,NaN,NaN,NaN
415,19,NaN,NaN,NaN,NaN
304,14,NaN,NaN,NaN,NaN
123,11,NaN,NaN,NaN,NaN
222,20,NaN,NaN,NaN,NaN
124,9,NaN,NaN,NaN,NaN
188,16,NaN,NaN,NaN,NaN
251,13,NaN,NaN,NaN,NaN
271,11,NaN,NaN,NaN,NaN
286,20,NaN,NaN,NaN,NaN
251,18,NaN,NaN,NaN,NaN
157,9,NaN,NaN,NaN,NaN
476,19,NaN,NaN,NaN,NaN
143,13,NaN,NaN,NaN,NaN
479,11,NaN,NaN,NaN,NaN
32,14,NaN,NaN,NaN,NaN
349,2,8.40473695068819e-14,1.4383702684497622e-13,1.5471507695893088e-13,1.5584702806340068e-13
509,5,NaN,NaN,NaN,NaN
64,4,3.482501824688475e-14,3.8782406684030747e-14,4.07799456094473e-14,4.134528681475387e-14
367,13,NaN,NaN,NaN,NaN
93,16,NaN,NaN,NaN,NaN
91,17,NaN,NaN,NaN,NaN
413,6,NaN,NaN,NaN,NaN
157,7,NaN,NaN,NaN,NaN
272,12,NaN,NaN,NaN,NaN
304,9,NaN,NaN,NaN,NaN
237,20,NaN,NaN,NaN,NaN
318,15,NaN,NaN,NaN,NaN
493,19,NaN,NaN,NaN,NaN
459,18,NaN,NaN,NaN,NaN
287,19,NaN,NaN,NaN,NaN
175,5,NaN,NaN,NaN,NaN
432,17,NaN,NaN,NaN,NaN
110,11,NaN,NaN,NaN,NaN
381,16,NaN,NaN,NaN,NaN
496,8,NaN,NaN,NaN,NaN
96,19,NaN,NaN,NaN,NaN
461,7,NaN,NaN,NaN,NaN
398,5,NaN,NaN,NaN,NaN
304,13,NaN,NaN,NaN,NaN
93,11,NaN,NaN,NaN,NaN
125,15,NaN,NaN,NaN,NaN
286,12,NaN,NaN,NaN,NaN
445,16,NaN,NaN,NaN,NaN
205,6,NaN,NaN,NaN,NaN
254,12,NaN,NaN,NaN,NaN
378,14,NaN,NaN,NaN,NaN
349,15,NaN,NaN,NaN,NaN
192,3,1.787942605188835e-14,2.5547556431391105e-14,2.8792401445444023e-14,2.956901177078672e-14
256,10,NaN,NaN,NaN,NaN
381,19,NaN,NaN,NaN,NaN
256,7,NaN,NaN,NaN,NaN
332,18,NaN,NaN,NaN,NaN
221,6,NaN,NaN,NaN,NaN
512,18,NaN,NaN,NaN,NaN
318,12,NaN,NaN,NaN,NaN
112,12,NaN,NaN,NaN,NaN
79,17,NaN,NaN,NaN,NaN
382,20,NaN,NaN,NaN,NaN
495,13,NaN,NaN,NaN,NaN
445,11,NaN,NaN,NaN,NaN
285,14,NaN,NaN,NaN,NaN
223,12,NaN,NaN,NaN,NaN
189,14,NaN,NaN,NaN,NaN
368,15,NaN,NaN,NaN,NaN
480,2,4.775163437828541e-14,7.387946169229788e-14,8.750802657126751e-14,8.880444177973073e-14
283,10,NaN,NaN,NaN,NaN
430,19,NaN,NaN,NaN,NaN
31,5,6.352109986624528e-15,7.63915599973942e-15,8.132004773916158e-15,8.519243096483594e-15
392,20,NaN,NaN,NaN,NaN
219,3,8.674790029843225e-14,1.0323670866701312e-13,1.134087647957681e-13,1.144425020556606e-13
286,6,NaN,NaN,NaN,NaN
318,3,2.2969621806681526e-13,2.5496997756948113e-13,2.6350086800098037e-13,2.649359710642232e-13
64,8,NaN,NaN,NaN,NaN
219,13,NaN,NaN,NaN,NaN
315,18,NaN,NaN,NaN,NaN
252,15,NaN,NaN,NaN,NaN
480,10,NaN,NaN,NaN,NaN
334,11,NaN,NaN,NaN,NaN
253,5,NaN,NaN,NaN,NaN
496,16,NaN,NaN,NaN,NaN
208,11,NaN,NaN,NaN,NaN
380,17,NaN,NaN,NaN,NaN
27,16,NaN,NaN,NaN,NaN
286,3,1.202461259355503e-13,1.4088082017780534e-13,1.5463098942908266e-13,1.5921295561679248e-13
158,11,NaN,NaN,NaN,NaN
400,8,NaN,NaN,NaN,NaN
79,20,NaN,NaN,NaN,NaN
271,6,NaN,NaN,NaN,NaN
347,6,NaN,NaN,NaN,NaN
444,15,NaN,NaN,NaN,NaN
253,11,NaN,NaN,NaN,NaN
349,14,NaN,NaN,NaN,NaN
112,9,NaN,NaN,NaN,NaN
152,5,NaN,NaN,NaN,NaN
415,2,9.233752906011712e-14,1.2336544224011998e-13,1.3229589669301452e-13,1.3313839239611777e-13
206,10,NaN,NaN,NaN,NaN
378,9,NaN,NaN,NaN,NaN
414,13,NaN,NaN,NaN,NaN
156,12,NaN,NaN,NaN,NaN
447,2,5.975737023340458e-14,1.0405948065049613e-13,1.446169673601543e-13,1.5187565480859133e-13
80,11,NaN,NaN,NaN,NaN
124,20,NaN,NaN,NaN,NaN
318,20,NaN,NaN,NaN,NaN
173,18,NaN,NaN,NaN,NaN
426,18,NaN,NaN,NaN,NaN
496,3,6.253274411514742e-14,9.421324030593402e-14,1.2692385814568436e-13,1.5268657784125074e-13
91,15,NaN,NaN,NaN,NaN
330,20,NaN,NaN,NaN,NaN
239,8,NaN,NaN,NaN,NaN
189,12,NaN,NaN,NaN,NaN
475,8,NaN,NaN,NaN,NaN
508,2,8.169127076681433e-14,1.225369061502215e-13,1.3768931927632416e-13,1.378210793904642e-13
352,19,NaN,NaN,NaN,NaN
414,17,NaN,NaN,NaN,NaN
45,14,NaN,NaN,NaN,NaN
444,5,NaN,NaN,NaN,NaN
254,3,2.855170256848118e-14,3.80875438999783e-14,4.772737771525778e-14,4.9319419413353675e-14
111,2,3.0207559110858146e-14,3.431089806522327e-14,3.605699974793183e-14,3.614430483206726e-14
349,3,4.037791463411728e-14,5.548666663408246e-14,7.041393691709422e-14,7.416217926428266e-14
320,2,1.0568758816882985e-13,1.354969079087562e-13,1.497240832391756e-13,1.5277276366712263e-13
383,3,1.2640036323257842e-13,1.5921903283865398e-13,1.8953222032820138e-13,1.9381618161107145e-13
432,3,9.030958256687964e-14,1.0721405124891726e-13,1.185381807537022e-13,1.2679523149893115e-13
315,11,NaN,NaN,NaN,NaN
62,19,NaN,NaN,NaN,NaN
412,20,NaN,NaN,NaN,NaN
447,12,NaN,NaN,NaN,NaN
29,18,NaN,NaN,NaN,NaN
367,10,NaN,NaN,NaN,NaN
252,8,NaN,NaN,NaN,NaN
448,10,NaN,NaN,NaN,NaN
237,19,NaN,NaN,NaN,NaN
510,8,NaN,NaN,NaN,NaN
445,14,NaN,NaN,NaN,NaN
78,14,NaN,NaN,NaN,NaN
59,10,NaN,NaN,NaN,NaN
240,7,NaN,NaN,NaN,NaN
139,18,NaN,NaN,NaN,NaN
189,15,NaN,NaN,NaN,NaN
332,17,NaN,NaN,NaN,NaN
316,11,NaN,NaN,NaN,NaN
48,10,NaN,NaN,NaN,NaN
496,7,NaN,NaN,NaN,NaN
412,15,NaN,NaN,NaN,NaN
96,20,NaN,NaN,NaN,NaN
479,16,NaN,NaN,NaN,NaN
46,14,NaN,NaN,NaN,NaN
348,6,NaN,NaN,NaN,NaN
110,17,NaN,NaN,NaN,NaN
319,15,NaN,NaN,NaN,NaN
495,9,NaN,NaN,NaN,NaN
284,8,NaN,NaN,NaN,NaN
253,16,NaN,NaN,NaN,NaN
206,17,NaN,NaN,NaN,NaN
510,20,NaN,NaN,NaN,NaN
411,8,NaN,NaN,NaN,NaN
316,6,NaN,NaN,NaN,NaN
317,8,NaN,NaN,NaN,NaN
111,11,NaN,NaN,NaN,NaN
79,16,NaN,NaN,NaN,NaN
205,8,NaN,NaN,NaN,NaN
380,8,NaN,NaN,NaN,NaN
126,18,NaN,NaN,NaN,NaN
77,18,NaN,NaN,NaN,NaN
158,9,NaN,NaN,NaN,NaN
173,19,NaN,NaN,NaN,NaN
509,10,NaN,NaN,NaN,NaN
383,5,NaN,NaN,NaN,NaN
411,9,NaN,NaN,NaN,NaN
317,11,NaN,NaN,NaN,NaN
301,18,NaN,NaN,NaN,NaN
176,10,NaN,NaN,NaN,NaN
175,20,NaN,NaN,NaN,NaN
255,9,NaN,NaN,NaN,NaN
80,9,NaN,NaN,NaN,NaN
432,12,NaN,NaN,NaN,NaN
285,17,NaN,NaN,NaN,NaN
64,15,NaN,NaN,NaN,NaN
140,17,NaN,NaN,NaN,NaN
415,18,NaN,NaN,NaN,NaN
29,15,NaN,NaN,NaN,NaN
157,17,NaN,NaN,NaN,NaN
204,18,NaN,NaN,NaN,NaN
110,15,NaN,NaN,NaN,NaN
380,18,NaN,NaN,NaN,NaN
351,20,NaN,NaN,NaN,NaN
222,11,NaN,NaN,NaN,NaN
508,6,NaN,NaN,NaN,NaN
384,6,NaN,NaN,NaN,NaN
219,16,NaN,NaN,NaN,NaN
220,8,NaN,NaN,NaN,NaN
153,5,NaN,NaN,NaN,NaN
159,11,NaN,NaN,NaN,NaN
350,9,NaN,NaN,NaN,NaN
480,11,NaN,NaN,NaN,NaN
286,14,NaN,NaN,NaN,NaN
60,10,NaN,NaN,NaN,NaN
26,17,NaN,NaN,NaN,NaN
190,12,NaN,NaN,NaN,NaN
207,20,NaN,NaN,NaN,NaN
396,18,NaN,NaN,NaN,NaN
351,10,NaN,NaN,NaN,NaN
508,14,NaN,NaN,NaN,NaN
432,13,NaN,NaN,NaN,NaN
478,5,NaN,NaN,NaN,NaN
427,20,NaN,NaN,NaN,NaN
252,19,NaN,NaN,NaN,NaN
474,4,NaN,NaN,NaN,NaN
255,12,NaN,NaN,NaN,NaN
399,11,NaN,NaN,NaN,NaN
112,14,NaN,NaN,NaN,NaN
507,17,NaN,NaN,NaN,NaN
346,7,NaN,NaN,NaN,NaN
79,14,NaN,NaN,NaN,NaN
480,16,NaN,NaN,NaN,NaN
267,17,NaN,NaN,NaN,NaN
27,19,NaN,NaN,NaN,NaN
509,6,NaN,NaN,NaN,NaN
80,17,NaN,NaN,NaN,NaN
31,20,NaN,NaN,NaN,NaN
95,12,NaN,NaN,NaN,NaN
381,13,NaN,NaN,NaN,NaN
317,17,NaN,NaN,NaN,NaN
80,16,NaN,NaN,NaN,NaN
350,18,NaN,NaN,NaN,NaN
92,7,NaN,NaN,NaN,NaN
112,2,2.2623978830360892e-14,3.051093115769624e-14,3.278503782783509e-14,3.282511199150389e-14
272,6,NaN,NaN,NaN,NaN
190,5,NaN,NaN,NaN,NaN
416,16,NaN,NaN,NaN,NaN
158,17,NaN,NaN,NaN,NaN
48,19,NaN,NaN,NaN,NaN
415,17,NaN,NaN,NaN,NaN
400,12,NaN,NaN,NaN,NaN
368,3,2.3566774549185946e-13,2.603091910131179e-13,2.7501807148946383e-13,2.7811182125755133e-13
381,17,NaN,NaN,NaN,NaN
141,11,NaN,NaN,NaN,NaN
350,2,8.797801513033103e-14,9.753575901057625e-14,1.0632171310159401e-13,1.0691096596938597e-13
447,17,NaN,NaN,NaN,NaN
446,7,NaN,NaN,NaN,NaN
144,12,NaN,NaN,NaN,NaN
350,8,NaN,NaN,NaN,NaN
140,18,NaN,NaN,NaN,NaN
112,10,NaN,NaN,NaN,NaN
301,17,NaN,NaN,NaN,NaN
239,16,NaN,NaN,NaN,NaN
157,13,NaN,NaN,NaN,NaN
368,10,NaN,NaN,NaN,NaN
285,8,NaN,NaN,NaN,NaN
160,18,NaN,NaN,NaN,NaN
94,9,NaN,NaN,NaN,NaN
254,16,NaN,NaN,NaN,NaN
413,20,NaN,NaN,NaN,NaN
412,3,1.28165996821598e-13,1.542420292048992e-13,1.8051732936854263e-13,1.8914204621615078e-13
316,7,NaN,NaN,NaN,NaN
78,19,NaN,NaN,NaN,NaN
270,18,NaN,NaN,NaN,NaN
174,7,NaN,NaN,NaN,NaN
253,15,NaN,NaN,NaN,NaN
494,19,NaN,NaN,NaN,NaN
30,13,NaN,NaN,NaN,NaN
511,19,NaN,NaN,NaN,NaN
224,10,NaN,NaN,NaN,NaN
47,14,NaN,NaN,NaN,NaN
351,13,NaN,NaN,NaN,NaN
368,13,NaN,NaN,NaN,NaN
464,3,2.3583856158154726e-13,3.04345277226953e-13,4.1213748191231263e-13,5.171064461544231e-13
123,14,NaN,NaN,NaN,NaN
142,19,NaN,NaN,NaN,NaN
287,12,NaN,NaN,NaN,NaN
352,16,NaN,NaN,NaN,NaN
47,17,NaN,NaN,NaN,NaN
192,13,NaN,NaN,NaN,NaN
479,14,NaN,NaN,NaN,NaN
189,16,NaN,NaN,NaN,NaN
285,9,NaN,NaN,NaN,NaN
271,14,NaN,NaN,NaN,NaN
317,9,NaN,NaN,NaN,NaN
154,6,NaN,NaN,NaN,NaN
413,10,NaN,NaN,NaN,NaN
416,2,5.2581034576226306e-14,6.689019632939206e-14,7.079269498934636e-14,7.134041409951537e-14
478,17,NaN,NaN,NaN,NaN
431,19,NaN,NaN,NaN,NaN
446,14,NaN,NaN,NaN,NaN
413,14,NaN,NaN,NaN,NaN
221,15,NaN,NaN,NaN,NaN
285,13,NaN,NaN,NaN,NaN
210,4,2.9172359894648366e-14,4.202983351137393e-14,4.6944316661918524e-14,4.962160972154356e-14
448,2,5.37396328814503e-13,5.735618250995079e-13,5.928247566427031e-13,5.949960383326773e-13
26,7,2.628504164491721e-15,3.194258370065216e-15,3.715987237175868e-15,3.991964689657824e-15
444,3,2.5099709269224004e-13,2.9791387837473085e-13,3.162824219404237e-13,3.2425714616993025e-13
509,2,1.4847045572063665e-13,1.8778776669615244e-13,2.010348729402162e-13,2.015165858945458e-13
137,4,1.4997655667530856e-14,2.15992910002881e-14,2.910614447626562e-14,3.266085511532296e-14
319,3,8.961121036214332e-14,1.0717719230328674e-13,1.1755424719655997e-13,1.2239983380781852e-13
221,8,NaN,NaN,NaN,NaN
158,14,NaN,NaN,NaN,NaN
125,13,NaN,NaN,NaN,NaN
61,20,NaN,NaN,NaN,NaN
428,10,NaN,NaN,NaN,NaN
367,18,NaN,NaN,NaN,NaN
510,5,NaN,NaN,NaN,NaN
380,7,NaN,NaN,NaN,NaN
254,5,NaN,NaN,NaN,NaN
92,15,NaN,NaN,NaN,NaN
446,13,NaN,NaN,NaN,NaN
335,19,NaN,NaN,NaN,NaN
368,18,NaN,NaN,NaN,NaN
123,17,NaN,NaN,NaN,NaN
186,10,NaN,NaN,NaN,NaN
160,11,NaN,NaN,NaN,NaN
206,8,NaN,NaN,NaN,NaN
320,15,NaN,NaN,NaN,NaN
317,5,NaN,NaN,NaN,NaN
494,20,NaN,NaN,NaN,NaN
125,9,NaN,NaN,NaN,NaN
412,8,NaN,NaN,NaN,NaN
30,15,NaN,NaN,NaN,NaN
510,9,NaN,NaN,NaN,NaN
319,20,NaN,NaN,NaN,NaN
125,20,NaN,NaN,NaN,NaN
96,12,NaN,NaN,NaN,NaN
460,18,NaN,NaN,NaN,NaN
412,9,NaN,NaN,NaN,NaN
447,18,NaN,NaN,NaN,NaN
447,7,NaN,NaN,NaN,NaN
393,20,NaN,NaN,NaN,NaN
254,17,NaN,NaN,NaN,NaN
59,16,NaN,NaN,NaN,NaN
109,18,NaN,NaN,NaN,NaN
444,9,NaN,NaN,NaN,NaN
111,19,NaN,NaN,NaN,NaN
381,18,NaN,NaN,NaN,NaN
476,15,NaN,NaN,NaN,NaN
174,18,NaN,NaN,NaN,NaN
399,19,NaN,NaN,NaN,NaN
302,18,NaN,NaN,NaN,NaN
159,9,NaN,NaN,NaN,NaN
508,17,NaN,NaN,NaN,NaN
366,19,NaN,NaN,NaN,NaN
126,7,NaN,NaN,NaN,NaN
448,12,NaN,NaN,NaN,NaN
288,19,NaN,NaN,NaN,NaN
319,16,NaN,NaN,NaN,NaN
272,20,NaN,NaN,NaN,NaN
348,5,NaN,NaN,NaN,NaN
495,20,NaN,NaN,NaN,NaN
238,19,NaN,NaN,NaN,NaN
219,14,NaN,NaN,NaN,NaN
447,13,NaN,NaN,NaN,NaN
511,15,NaN,NaN,NaN,NaN
510,16,NaN,NaN,NaN,NaN
175,16,NaN,NaN,NaN,NaN
125,16,NaN,NaN,NaN,NaN
62,11,NaN,NaN,NaN,NaN
251,14,NaN,NaN,NaN,NaN
316,18,NaN,NaN,NaN,NaN
125,12,NaN,NaN,NaN,NaN
219,7,NaN,NaN,NaN,NaN
315,14,NaN,NaN,NaN,NaN
126,15,NaN,NaN,NaN,NaN
496,20,NaN,NaN,NaN,NaN
412,7,NaN,NaN,NaN,NaN
351,18,NaN,NaN,NaN,NaN
445,5,NaN,NaN,NaN,NaN
205,18,NaN,NaN,NaN,NaN
336,19,NaN,NaN,NaN,NaN
511,20,NaN,NaN,NaN,NaN
252,18,NaN,NaN,NaN,NaN
189,6,NaN,NaN,NaN,NaN
477,19,NaN,NaN,NaN,NaN
175,9,NaN,NaN,NaN,NaN
414,6,NaN,NaN,NaN,NaN
59,12,NaN,NaN,NaN,NaN
95,8,NaN,NaN,NaN,NaN
187,8,NaN,NaN,NaN,NaN
63,18,NaN,NaN,NaN,NaN
288,12,NaN,NaN,NaN,NaN
447,19,NaN,NaN,NaN,NaN
351,8,NaN,NaN,NaN,NaN
158,19,NaN,NaN,NaN,NaN
